prec,fatalities
0.0001653345454545,2.0
0.0001654309999999,42.0
0.0001655011111111,1.0
0.0001655499999999,1.0
0.0001656777777777,39.0
0.0001657009999999,8.0
0.000165793,15.0
0.0001658149999999,17.0
0.0001659837499999,4.0
0.0001660936363636,0.0
0.0001661963636363,115.0
0.00016628,3.0
0.00016636125,6.0
0.0001664333333333,216.0
0.00016645,48.0
0.0001664533333333,1.0
0.00016653,2.0
0.0001665566666666,28.0
0.0001666666666666,5.0
0.0001667142857142,18.0
0.00016675,4.0
0.0001667509090909,0.0
0.0001668375,6.0
0.0001668766666666,4.0
0.0001669219999999,52.0
0.0001670242857142,12.0
0.00016763,18.0
0.0001677499999999,42.0
0.0001677914285714,204.0
0.0001680924999999,0.0
0.000168129090909,18.0
0.0001682422222222,19.0
0.0001683672727272,3.0
0.0001685371428571,3.0
0.000168619090909,4.0
0.000168854,13.0
0.0001692711111111,4.0
0.000169278,1.0
0.0001693481818181,6.0
0.000169458,19.0
0.00016946,108.0
0.0001695399999999,3.0
0.0001696777777777,113.0
0.0001699716666666,3.0
0.0001700299999999,16.0
0.00017013,1.0
0.0001701472727272,4.0
0.0001701777777777,11.0
0.00017024125,2.0
0.0001704,2.0
0.0001704918181818,1.0
0.0001705477777777,1.0
0.000170675,1.0
0.0001706825,5.0
0.0001709677777777,5.0
0.0001711425,0.0
0.0001713014285714,2.0
0.0001713059999999,266.0
0.000171324,3.0
0.00017142625,368.0
0.00017155,11.0
0.0001716822222222,235.0
0.0001717057142857,532.0
0.0001718188888888,3.0
0.0001719833333333,4.0
0.0001720463636363,0.0
0.0001721111111111,1.0
0.0001723155555555,1.0
0.0001725222222222,3.0
0.000172543,3.0
0.000172552,7.0
0.00017261,12.0
0.0001726266666666,3.0
0.00017279125,47.0
0.0001728033333333,16.0
0.00017288875,2.0
0.0001729,2.0
0.00017300125,58.0
0.000173075,3.0
0.0001730763636363,14.0
0.00017312,20.0
0.0001732449999999,1.0
0.0001732554545454,5.0
0.000173291,7.0
0.000173332,36.0
0.000173337,3.0
0.0001735157142857,1.0
0.000173695,5.0
0.00017421625,18.0
0.00017425,116.0
0.0001744122222222,8.0
0.00017450375,3.0
0.000174718,1.0
0.0001747455555555,15.0
0.0001749122222222,1.0
0.000175146,4.0
0.0001756516666666,108.0
0.0001757,2.0
0.0001758133333333,11.0
0.00017596,13.0
0.000175982,77.0
0.0001759914285714,4.0
0.0001760485714285,12.0
0.0001761609999999,23.0
0.0001763262499999,3.0
0.000176702,28.0
0.0001767109999999,11.0
0.00017675,68.0
0.00017679,19.0
0.0001769255555555,5.0
0.0001771062499999,2.0
0.000177255,23.0
0.00017726,1.0
0.0001773118181818,24.0
0.00017755,161.0
0.0001779122222222,5.0
0.0001779645454545,5.0
0.000178325,44.0
0.0001784014285714,22.0
0.0001784933333333,2.0
0.0001785093333333,10.0
0.0001786783333333,6.0
0.0001788111111111,1.0
0.00017922625,5.0
0.000179315,8.0
0.0001794571428571,14.0
0.0001795885714285,39.0
0.000179904,4.0
0.00018032,67.0
0.0001804428571428,42.0
0.0001806328571428,3.0
0.0001807124999999,12.0
0.00018071375,1.0
0.000180775,64.0
0.0001809681818181,11.0
0.00018107,2.0
0.0001811428571428,2.0
0.000181475,9.0
0.0001815788888888,1.0
0.00018198,58.0
0.00018202125,23.0
0.0001820728571428,14.0
0.000182149090909,160.0
0.0001822219999999,2.0
0.00018242,123.0
0.000182543,12.0
0.0001826319999999,61.0
0.0001826428571428,1.0
0.000182753,13.0
0.0001828888888888,8.0
0.00018289625,0.0
0.0001832454545454,45.0
0.0001832716666666,28.0
0.0001836857142857,2.0
0.0001837025,7.0
0.000183724,16.0
0.0001837609090909,1.0
0.0001838624999999,10.0
0.0001838763636363,6.0
0.0001839066666666,4.0
0.0001839611111111,36.0
0.0001839773333333,9.0
0.000184471,14.0
0.00018456375,41.0
0.0001846157142857,13.0
0.000184675,27.0
0.000184721,1.0
0.0001847727272727,1563.0
0.00018504125,5.0
0.000185117,53.0
0.0001852,1.0
0.0001852285714285,9.0
0.0001852788888888,2.0
0.0001854233333333,0.0
0.0001855111111111,9.0
0.00018552,37.0
0.0001855675,904.0
0.0001857044444444,36.0
0.0001858677777777,2.0
0.0001859,1.0
0.0001859155555555,7.0
0.0001863925,1.0
0.000186432,461.0
0.0001864428571428,29.0
0.000186679090909,3.0
0.0001866822222222,1.0
0.0001867871428571,42.0
0.0001868457142857,37.0
0.0001869125,4.0
0.0001872777777777,5.0
0.000187426,0.0
0.000187451,2.0
0.000187965,16.0
0.0001879728571428,3.0
0.0001880166666666,26.0
0.0001882681818181,18.0
0.0001883033333333,19.0
0.0001883275,12.0
0.0001884922222222,25.0
0.0001886455555555,13.0
0.000188664,10.0
0.00018877625,123.0
0.0001887888888888,0.0
0.00018879125,7.0
0.0001888428571428,4.0
0.0001888999999999,2.0
0.0001892512499999,3.0
0.000189255,16.0
0.000189791,0.0
0.0001898333333333,36.0
0.000189852,1.0
0.0001898608333333,3.0
0.0001902999999999,10.0
0.0001904033333333,4.0
0.0001904923333333,0.0
0.00019069,4.0
0.0001908781818181,1.0
0.0001909344444444,41.0
0.000190985,3.0
0.0001911512499999,5.0
0.0001912912499999,37.0
0.0001913442857142,1.0
0.0001913722222222,260.0
0.000191383,6.0
0.0001915911111111,79.0
0.0001916727272727,4.0
0.00019173,0.0
0.0001917516666666,7.0
0.0001918066666666,4.0
0.0001919375,7.0
0.00019204375,1.0
0.0001921222222222,23.0
0.0001921585714285,8.0
0.00019245,17.0
0.00019245125,40.0
0.0001926,24.0
0.00019274,3.0
0.0001929233333333,10.0
0.00019295,0.0
0.000193,2.0
0.0001932788888888,3.0
0.0001933185714285,0.0
0.000193364,34.0
0.00019337175,1.0
0.0001934456666666,3.0
0.00019366375,6.0
0.00019415,200.0
0.000194243,3.0
0.0001943675,11.0
0.0001944063636363,2.0
0.0001945637499999,4.0
0.000194715,3.0
0.0001950577777777,2.0
0.0001950728571428,1.0
0.00019510125,3.0
0.0001951516666666,2.0
0.0001951666666666,1.0
0.000195411,4.0
0.00019543875,7.0
0.0001955,2.0
0.0001955375,128.0
0.00019557875,2.0
0.0001956854545454,1.0
0.0001958145454545,6.0
0.0001958442857142,23.0
0.0001960344444444,2.0
0.000196065,57.0
0.000196183,4.0
0.0001962027272727,34.0
0.0001962442857142,9.0
0.0001964555555555,1.0
0.0001965142857142,3.0
0.00019656375,55.0
0.0001966058181818,1.0
0.000196694,6.0
0.00019679,6.0
0.0001968181818181,4.0
0.0001969628571428,12.0
0.000197131,41.0
0.0001975,75.0
0.000197623,1.0
0.000197834,70.0
0.0001978499999999,11.0
0.000198135,12.0
0.00019840125,1.0
0.0001984166666666,9.0
0.0001984333333333,1.0
0.0001984981818181,12.0
0.0001985857142857,2.0
0.000198609090909,9.0
0.0001988925,491.0
0.0001989216666666,44.0
0.0001989662499999,0.0
0.000198982,6.0
0.0001990127272727,2.0
0.0001992199999999,16.0
0.0001992599999999,2.0
0.0001992666666666,13.0
0.0001992874999999,5.0
0.0001994299999999,3.0
0.0001995122222222,32.0
0.000199631,6.0
0.00019964,43.0
0.0001996811111111,3.0
0.0001996845454545,12.0
0.000199771,5.0
0.00019997875,10.0
0.000200243,103.0
0.0002004888888888,7.0
0.0002005966666666,7.0
0.0002006014285714,1.0
0.0002007018181818,38.0
0.0002007157142857,0.0
0.000200997,68.0
0.000201114,0.0
0.0002012083333333,8.0
0.0002014811111111,38.0
0.0002015733333333,115.0
0.0002017728571428,8.0
0.000201994,9.0
0.00020219,21.0
0.00020220375,1.0
0.0002022057142857,14.0
0.0002023566666666,3.0
0.0002025363636363,4.0
0.000202582,31.0
0.0002026754545454,16.0
0.000202734,10.0
0.0002027571428571,117.0
0.0002028199999999,133.0
0.0002029762499999,3.0
0.00020297625,5.0
0.0002029775,115.0
0.0002030416666666,6.0
0.0002033142857142,10.0
0.0002034666666666,4.0
0.0002035049999999,16.0
0.00020351,334.0
0.0002035254545454,36.0
0.0002035374999999,16.0
0.0002035436363636,1.0
0.0002036572727272,1.0
0.0002036874999999,20.0
0.000203773,13.0
0.0002040118181818,64.0
0.0002040554545454,1.0
0.00020423,18.0
0.0002042881818181,0.0
0.0002044814285714,6.0
0.0002045019999999,16.0
0.000204523,19.0
0.0002045683333333,21.0
0.0002047011111111,8.0
0.000204875,6.0
0.0002050337499999,30.0
0.0002052205,9.0
0.000205272,0.0
0.0002053183333333,0.0
0.0002053875,10.0
0.0002054999999999,7.0
0.00020550125,68.0
0.0002055811111111,52.0
0.0002059481818181,520.0
0.000206,79.0
0.000206002,28.0
0.0002061645454545,0.0
0.00020642,7.0
0.0002064683333333,7.0
0.0002065222222222,261.0
0.0002065344444444,15.0
0.0002066366666666,12.0
0.000206642,3.0
0.0002067,1.0
0.0002067685454545,5.0
0.0002068512499999,1.0
0.000206881,19.0
0.0002069022222222,3.0
0.0002070909090909,13.0
0.000207119090909,28.0
0.000207146,93.0
0.00020755,36.0
0.0002076922222222,3.0
0.0002076944444444,1.0
0.0002079233333333,5.0
0.0002079762499999,0.0
0.0002080077142857,2.0
0.000208163,3.0
0.0002082049999999,5.0
0.0002082742857142,51.0
0.0002084,0.0
0.0002084688888888,28.0
0.0002086022222222,85.0
0.00020865125,7.0
0.0002087463636363,11.0
0.0002087888888888,22.0
0.0002088874999999,3.0
0.00020922625,10.0
0.0002093672727272,3.0
0.00020943,23.0
0.0002094581818181,4.0
0.00020946,2.0
0.0002094683333333,2.0
0.000209472,33.0
0.00020965,24.0
0.0002096885714285,18.0
0.00020977,87.0
0.0002098539999999,4.0
0.0002099,5.0
0.000209947,43.0
0.000210021,6.0
0.000210161,70.0
0.0002102155555555,8.0
0.0002104,12.0
0.000210491,2.0
0.000210845,3.0
0.000210973,12.0
0.000211104,4.0
0.0002112455555555,78.0
0.0002114563636363,0.0
0.0002114744444444,7.0
0.0002115079999999,2.0
0.0002117142857142,14.0
0.0002118777777777,26.0
0.0002119666666666,0.0
0.0002121066666666,54.0
0.0002123333333333,555.0
0.0002123377777777,13.0
0.0002124388888888,8.0
0.0002124444444444,100.0
0.0002127911111111,2.0
0.0002128818181818,10.0
0.00021304425,22.0
0.0002130833333333,2.0
0.0002131,3.0
0.0002131009090909,9.0
0.0002132666666666,19.0
0.0002132875,4.0
0.000213354,10.0
0.000213405,30.0
0.00021348,4.0
0.00021402,0.0
0.0002140827272727,5.0
0.0002141758333333,215.0
0.000214199,3.0
0.000214361,5.0
0.000214398,35.0
0.0002144923333333,22.0
0.000214671,7.0
0.0002148175,31.0
0.0002148636363636,17.0
0.0002148672727272,2.0
0.000214873,2.0
0.0002150455555555,20.0
0.00021512,66.0
0.00021532,12.0
0.00021545125,16.0
0.0002155122222222,3.0
0.0002155429999999,8.0
0.000215553,39.0
0.000215555,3.0
0.0002160444444444,9.0
0.000216084,21.0
0.0002161329999999,4.0
0.00021618875,24.0
0.0002162614285714,20.0
0.0002164566666666,1.0
0.000216549090909,50.0
0.0002165509090909,1.0
0.0002166224999999,3.0
0.0002170599999999,62.0
0.0002171508333333,77.0
0.00021722,38.0
0.00021729,8.0
0.0002173757142857,26.0
0.0002174574999999,1.0
0.0002177174999999,21.0
0.0002179363636363,6.0
0.0002179405714285,4.0
0.00021797,32.0
0.00021824,1.0
0.000218524,1.0
0.0002185377777777,36.0
0.0002186039999999,22.0
0.0002186045454545,4.0
0.00021862,34.0
0.0002186399999999,81.0
0.0002186466666666,6.0
0.000218881,8.0
0.0002190427272727,1.0
0.0002192011111111,3.0
0.0002192866666666,49.0
0.0002193,20.0
0.0002194129999999,5.0
0.000219484,24.0
0.0002195209999999,5.0
0.0002195366666666,3.0
0.0002196714285714,100.0
0.0002196975,2.0
0.00021977,66.0
0.0002197733333333,39.0
0.0002198322222222,61.0
0.000220005,9.0
0.0002200066666666,7.0
0.0002200266666666,6.0
0.0002200566666666,23.0
0.00022015,54.0
0.00022044,8.0
0.0002205,1.0
0.0002208945454545,0.0
0.00022097,11.0
0.00022116,7.0
0.0002211777777777,9.0
0.0002212409999999,2.0
0.0002212622222222,43.0
0.00022145,4.0
0.0002214854545454,8.0
0.0002217033333333,6.0
0.0002217666666666,5.0
0.0002219272727272,3.0
0.0002220111111111,5.0
0.0002220554545454,55.0
0.0002223122222222,2.0
0.0002223285714285,19.0
0.0002223785454545,7.0
0.0002224788888888,6.0
0.000222559090909,218.0
0.00022259,87.0
0.000222649090909,20.0
0.0002227574999999,18.0
0.000222775,2.0
0.0002228166666666,291.0
0.0002228488888888,5.0
0.0002228555555555,327.0
0.000222897,1.0
0.0002229,12.0
0.0002229355555555,4.0
0.0002229518181818,58.0
0.0002229683333333,1.0
0.00022333,74.0
0.00022367,2.0
0.0002237481818181,11.0
0.0002238488888888,8.0
0.0002240244444444,1.0
0.0002241222222222,0.0
0.000224141,9.0
0.000224202,1.0
0.0002243736363636,60.0
0.0002243762499999,23.0
0.000224501,4.0
0.0002245171428571,2.0
0.0002248249999999,35.0
0.000225031,30.0
0.0002250675,28.0
0.000225104,1.0
0.0002251571428571,20.0
0.000225164,59.0
0.0002253728571428,2.0
0.0002254499999999,3.0
0.0002254727272727,156.0
0.000225481,18.0
0.000225709090909,59.0
0.000225811,4.0
0.00022591,0.0
0.0002261636363636,7.0
0.00022621375,135.0
0.0002262254545454,29.0
0.000226563,6.0
0.0002267872727272,3.0
0.000226876,1.0
0.0002268763636363,4.0
0.0002270118181818,25.0
0.000227055,1.0
0.0002270571428571,6.0
0.0002271149999999,54.0
0.0002272475,7.0
0.0002274144444444,15.0
0.000227424,10.0
0.0002274418181818,1.0
0.0002274672727272,8.0
0.00022755375,28.0
0.0002276833333333,10.0
0.0002277,1.0
0.00022772625,2.0
0.00022773,21.0
0.0002277375,2.0
0.0002277933333333,28.0
0.0002278,106.0
0.0002280375,61.0
0.00022805,214.0
0.0002280944444444,10.0
0.000228175,39.0
0.0002281833333333,2.0
0.0002282133333333,15.0
0.0002284044444444,62.0
0.000228421,1.0
0.00022852625,8.0
0.000228681,2.0
0.000228715,15.0
0.00022885125,15.0
0.0002289525,45.0
0.0002290181818181,3.0
0.00022904375,14.0
0.0002290788888888,5.0
0.000229267,58.0
0.0002293044444444,1.0
0.0002293175,37.0
0.00022939625,19.0
0.0002294699999999,3.0
0.0002295018181818,0.0
0.0002296412727272,3.0
0.000229694,5.0
0.0002297057142857,3.0
0.000229749090909,1.0
0.0002299887499999,1.0
0.0002300949999999,3.0
0.0002301181818181,2.0
0.0002302372727272,26.0
0.0002303127272727,1.0
0.00023035125,0.0
0.0002304222222222,26.0
0.0002306218181818,10.0
0.00023073875,3.0
0.000230925,3.0
0.000231023,2.0
0.0002311922222222,7.0
0.00023134,3.0
0.0002313412499999,6.0
0.0002314011111111,0.0
0.0002314839999999,11.0
0.0002323227272727,20.0
0.0002323711111111,3.0
0.0002324381818181,1.0
0.000232502,47.0
0.000232514,10.0
0.000232515,15.0
0.0002325342857142,1.0
0.00023255,4.0
0.0002325858333333,57.0
0.0002326142857142,1.0
0.0002330122222222,33.0
0.0002330677777777,60.0
0.0002331645454545,5.0
0.0002331854545454,1.0
0.0002332329999999,13.0
0.000233239090909,7.0
0.000233323,32.0
0.0002334174999999,54.0
0.000233449090909,149.0
0.0002334925,8.0
0.0002337572727272,2.0
0.0002337811111111,3.0
0.0002338,56.0
0.000233921,13.0
0.00023394,30.0
0.0002341989999999,14.0
0.0002342672727272,6.0
0.0002343009090909,4.0
0.0002344455555555,5.0
0.0002344811111111,73.0
0.00023452625,4.0
0.0002345809999999,97.0
0.000234635,10.0
0.0002347381818181,0.0
0.0002348255555555,12.0
0.00023483,15.0
0.0002348699999999,24.0
0.000234965,1.0
0.0002351118181818,71.0
0.0002352175,4.0
0.00023532,43.0
0.0002355036363636,2.0
0.000235506,13.0
0.000235593,78.0
0.0002356742857142,9.0
0.0002357011111111,4.0
0.0002358571428571,2.0
0.0002359533333333,6.0
0.0002359683333333,56.0
0.00023645,4.0
0.0002364818181818,2.0
0.0002366111111111,3.0
0.0002366381818181,15.0
0.000236651,3.0
0.0002367181818181,87.0
0.00023707625,2.0
0.000237081,15.0
0.000237101,6.0
0.0002373477777777,2.0
0.0002374122222222,35.0
0.0002375,5.0
0.0002375571428571,14.0
0.000238111,26.0
0.0002381209999999,2.0
0.0002381233333333,2.0
0.0002382181818181,22.0
0.0002382275,7.0
0.0002382622222222,1.0
0.0002382885714285,2.0
0.0002383585714285,4.0
0.0002383611111111,83.0
0.000238475,3.0
0.000238553,1.0
0.00023871,4.0
0.0002387688888888,22.0
0.0002387999999999,4.0
0.0002388399999999,3.0
0.0002390336363636,0.0
0.0002390363636363,1.0
0.000239125,13.0
0.000239395,8.0
0.0002395,3.0
0.0002395191666666,6.0
0.00023967,11.0
0.0002397299999999,14.0
0.0002398875,9.0
0.00023991375,1.0
0.000240042,12.0
0.0002401157142857,3.0
0.0002401637499999,7.0
0.0002402099999999,3.0
0.0002403583333333,7.0
0.0002405472727272,18.0
0.0002407581818181,2.0
0.00024077,107.0
0.0002407939999999,51.0
0.0002408063999999,13.0
0.000240864,142.0
0.000240913,9.0
0.000241087,25.0
0.0002411777777777,1.0
0.0002413333333333,83.0
0.000241344,15.0
0.0002413555555555,73.0
0.0002414816666666,0.0
0.0002414866666666,264.0
0.0002415011111111,12.0
0.0002415714285714,77.0
0.0002416014285714,35.0
0.0002417363636363,0.0
0.000241765,8.0
0.0002417922222222,44.0
0.0002418455555555,28.0
0.00024196,29.0
0.0002420999999999,48.0
0.000242113,36.0
0.00024215,28.0
0.00024218,3.0
0.0002422124999999,3.0
0.00024231375,87.0
0.0002425,7.0
0.0002425909090909,1.0
0.0002428366666666,56.0
0.0002429,4.0
0.0002430011111111,37.0
0.0002430125,4.0
0.0002430321818181,3.0
0.0002430349999999,24.0
0.0002434428571428,7.0
0.0002440033333333,80.0
0.000244249090909,5.0
0.0002442811111111,22.0
0.0002443218181818,1.0
0.000244385,3.0
0.0002444044444444,8.0
0.000244419090909,2.0
0.0002445,4.0
0.000244708,1.0
0.0002447127272727,81.0
0.000244744,1.0
0.0002449375,2.0
0.0002449827272727,600.0
0.000245092,5.0
0.0002451588888888,19.0
0.0002451642857142,9.0
0.0002453666666666,2.0
0.0002455871428571,5.0
0.00024568125,8.0
0.0002457333333333,204.0
0.0002457771428571,2.0
0.000245815,8.0
0.0002458566666666,16.0
0.00024588,27.0
0.0002458945454545,25.0
0.000245952,2.0
0.0002460133333333,1.0
0.00024606,191.0
0.0002461,4.0
0.0002461372727272,1.0
0.0002461944444444,29.0
0.000246275,0.0
0.0002465622222222,6.0
0.0002466677777777,51.0
0.000246904,1.0
0.0002469372727272,12.0
0.000246962,29.0
0.00024705,1.0
0.0002470754545454,5.0
0.0002471011111111,6.0
0.000247124,4.0
0.00024726,0.0
0.0002472774999999,3.0
0.0002472945454545,4.0
0.0002473016666666,3.0
0.0002473444444444,16.0
0.0002473711111111,1.0
0.00024737625,0.0
0.0002474499999999,81.0
0.0002475911111111,47.0
0.0002477554545454,5.0
0.000247854,3.0
0.000247875,1.0
0.0002480222222222,543.0
0.0002481154545454,2.0
0.000248296,19.0
0.000248426,16.0
0.00024855,1.0
0.0002486375,8.0
0.000248685,10.0
0.000248805,101.0
0.00024889375,17.0
0.0002489677777777,4.0
0.0002491222222222,6.0
0.000249384,22.0
0.0002493922222222,6.0
0.0002498355555555,122.0
0.0002499457142857,3.0
0.0002501333333333,22.0
0.0002501642857142,6.0
0.000250202,10.0
0.0002502477777777,11.0
0.00025041375,34.0
0.0002504444444444,161.0
0.0002505566666666,1.0
0.0002506742857142,5.0
0.0002507314285714,2.0
0.00025077,2.0
0.0002509374999999,12.0
0.0002510281818181,12.0
0.0002511677777777,1.0
0.0002513827272727,8.0
0.0002514488888888,136.0
0.0002514563636363,36.0
0.0002515183333333,0.0
0.0002516285714285,11.0
0.000251745,11.0
0.0002517454545454,3.0
0.0002518,6.0
0.00025181625,6.0
0.000251861,22.0
0.0002518733333333,2.0
0.0002519109090909,0.0
0.00025201625,7.0
0.000252051,25.0
0.0002520625,1.0
0.000252111,2.0
0.000252182,16.0
0.000252191,3.0
0.000252214,255.0
0.0002525185714285,13.0
0.00025255,0.0
0.0002525857142857,137.0
0.0002526516666666,16.0
0.0002533366666666,33.0
0.0002533463636363,131.0
0.0002533533333333,0.0
0.0002534354,15.0
0.0002534525,1.0
0.0002535,7.0
0.0002537016666666,1.0
0.0002538281818181,15.0
0.0002538377777777,3.0
0.0002539285714285,5.0
0.000253955,63.0
0.00025398125,3.0
0.00025399,45.0
0.0002540125,3.0
0.00025403,0.0
0.0002540425,3.0
0.0002541575,4.0
0.0002541654545454,6.0
0.0002541836363636,6.0
0.0002545319999999,18.0
0.00025456375,1.0
0.0002546441666666,3.0
0.00025466375,54.0
0.00025496,0.0
0.000254985,11.0
0.00025504,0.0
0.0002550642857142,3.0
0.00025506625,0.0
0.0002550727272727,13.0
0.000255082,1.0
0.0002551928571428,6.0
0.0002552366666666,20.0
0.0002553822222222,0.0
0.0002558285714285,13.0
0.000255961,12.0
0.0002562014285714,27.0
0.0002563425,79.0
0.0002564333333333,10.0
0.00025645,7.0
0.0002564533333333,68.0
0.0002565972727272,4.0
0.0002566688888888,5.0
0.0002567566666666,4.0
0.000256864,3.0
0.000256927,2.0
0.000256929090909,61.0
0.000257014,4.0
0.0002572933333333,2.0
0.0002575475,9.0
0.0002576333333333,12.0
0.00025767625,65.0
0.00025783,30.0
0.000257895,4.0
0.0002579554545454,4.0
0.00025817875,9.0
0.0002582333333333,34.0
0.0002583381818181,19.0
0.0002584575,3.0
0.0002585222222222,8.0
0.0002585566666666,3.0
0.00025875,1.0
0.0002587733333333,1.0
0.0002588,93.0
0.00025891625,1.0
0.000259119090909,17.0
0.0002591833333333,2.0
0.0002592922222222,12.0
0.0002594925,0.0
0.0002598,6.0
0.0002600244444444,17.0
0.000260129090909,6.0
0.000260149090909,672.0
0.00026015125,5.0
0.0002601754545454,5.0
0.0002601927272727,8.0
0.0002604366666666,23.0
0.0002605014285714,6.0
0.000260694,85.0
0.0002608142857142,46.0
0.0002608654545454,36.0
0.0002610463636363,872.0
0.00026109,20.0
0.00026112625,28.0
0.0002611572727272,11.0
0.0002611727272727,23.0
0.00026121,6.0
0.0002612311111111,34.0
0.00026143875,3.0
0.000261441,102.0
0.00026145125,54.0
0.0002616033333333,10.0
0.0002618244444444,7.0
0.0002618318181818,5.0
0.00026184,1.0
0.0002620566666666,9.0
0.000262374,2.0
0.0002624285714285,28.0
0.0002625977777777,12.0
0.0002626636363636,5.0
0.0002626833333333,55.0
0.0002627409090909,19.0
0.0002628116666666,9.0
0.0002629309090909,17.0
0.0002629563636363,53.0
0.000262962,23.0
0.000263101,21.0
0.0002631571428571,10.0
0.0002631691666666,3.0
0.00026328,7.0
0.000263372,22.0
0.0002634249999999,2.0
0.000263564,3.0
0.0002636045454545,12.0
0.0002637654545454,46.0
0.000263824,1.0
0.0002639525,15.0
0.0002640009090909,3.0
0.00026403,72.0
0.0002640516666666,9.0
0.0002642625,8.0
0.0002643099999999,152.0
0.000264384,30.0
0.0002645649999999,14.0
0.000264672,6.0
0.000264683,3.0
0.000264771,4.0
0.000264844,11.0
0.0002648599999999,4.0
0.0002649036363636,89.0
0.0002649344444444,39.0
0.0002649728571428,15.0
0.00026529,2.0
0.000265375,6.0
0.0002653888888888,18.0
0.00026551,11.0
0.0002655722222222,42.0
0.0002655772727272,0.0
0.00026562,4.0
0.0002656219999999,3.0
0.0002657011111111,1.0
0.0002657857142857,33.0
0.0002660272727272,1.0
0.0002660614285714,2.0
0.0002661372727272,0.0
0.0002661822222222,171.0
0.000266553,12.0
0.0002665822222222,8.0
0.0002667122222222,2.0
0.0002668428571428,1.0
0.0002668833333333,17.0
0.0002670255555555,3.0
0.0002670375,1.0
0.000267042,2.0
0.0002671281818181,1.0
0.00026715,2.0
0.000267224,2.0
0.0002672583333333,48.0
0.00026727,2.0
0.0002673663636363,1.0
0.0002676736363636,4.0
0.0002676777777777,1.0
0.000267751,10.0
0.0002678,1.0
0.000267901,22.0
0.0002680411111111,300.0
0.0002680672727272,89.0
0.0002681727272727,10.0
0.000268181,3.0
0.000268375,38.0
0.00026845125,16.0
0.000268582,9.0
0.00026864,3.0
0.000268675,1.0
0.000268701,3.0
0.0002687254545454,0.0
0.0002688719999999,20.0
0.000268981,2.0
0.0002690666666666,12.0
0.0002692372727272,189.0
0.0002694244444444,7.0
0.0002696157142857,25.0
0.000269671,1.0
0.0002698572727272,7.0
0.0002699716666666,2.0
0.00027023,0.0
0.0002702545454545,2.0
0.0002702554545454,0.0
0.0002703455555555,8.0
0.000270391,2.0
0.0002704333333333,2.0
0.0002704457142857,11.0
0.000270484,3.0
0.0002706827272727,615.0
0.0002707924999999,3.0
0.0002709277777777,2.0
0.000270937,1036.0
0.0002709833333333,0.0
0.00027100875,16.0
0.0002710463636363,59.0
0.00027109,3.0
0.0002712571428571,77.0
0.0002713363636363,7.0
0.0002715,2.0
0.0002717122222222,234.0
0.00027173875,20.0
0.0002717818181818,4.0
0.0002718572727272,1.0
0.0002720018181818,5.0
0.000272129,11.0
0.00027225125,7.0
0.00027235,150.0
0.0002724472727272,6.0
0.0002725463636363,4.0
